samplesize,run,shrinkage,LossFunc,Predictors,OptNumTrees,TPR,TNR,Accuracy,AUC,Concordance
7000,4,0.04,bernoulli,36,393,0.740857143,0.679428571,0.710142857,0.784565878,0.784565306
7000,4,0.04,adaboost,36,412,0.733428571,0.673714286,0.703571429,0.783727102,0.783726041
7000,4,0.05,bernoulli,36,383,0.744285714,0.682571429,0.713428571,0.788509184,0.788507755
7000,4,0.05,adaboost,35,200,0.745142857,0.658285714,0.701714286,0.774309633,0.774298612
7000,4,0.06,bernoulli,35,246,0.744,0.672285714,0.708142857,0.782674041,0.782673061
7000,4,0.06,adaboost,34,164,0.732571429,0.669714286,0.701142857,0.77212098,0.772111755
7000,4,0.07,bernoulli,36,203,0.740571429,0.67,0.705285714,0.780758122,0.78075298
7000,4,0.07,adaboost,36,158,0.736,0.665428571,0.700714286,0.775008694,0.775002122
7000,4,0.08,bernoulli,30,135,0.738571429,0.667428571,0.703,0.77459502,0.774548408
7000,4,0.08,adaboost,33,132,0.733142857,0.662857143,0.698,0.773940041,0.773931429
7000,4,0.09,bernoulli,33,157,0.743142857,0.670285714,0.706714286,0.779275714,0.779271673
7000,4,0.09,adaboost,33,138,0.74,0.667428571,0.703714286,0.777481061,0.777474857
7000,4,0.1,bernoulli,34,104,0.740857143,0.660857143,0.700857143,0.774197755,0.774185469
7000,4,0.1,adaboost,35,155,0.735428571,0.668,0.701714286,0.780022816,0.780017143
7000,5,0.001,bernoulli,37,14244,0.736571429,0.697142857,0.716857143,0.794710041,0.794710041
7000,5,0.001,adaboost,37,16083,0.740571429,0.691714286,0.716142857,0.795708735,0.795708735
7000,5,0.01,bernoulli,37,1996,0.739142857,0.702285714,0.720714286,0.801561388,0.801561224
7000,5,0.01,adaboost,37,1308,0.733142857,0.688285714,0.710714286,0.791280449,0.791280245
7000,5,0.02,bernoulli,37,757,0.735428571,0.693142857,0.714285714,0.79544,0.795439673
7000,5,0.02,adaboost,37,814,0.735428571,0.693428571,0.714428571,0.795527061,0.795526612
7000,5,0.03,bernoulli,37,491,0.734,0.693714286,0.713857143,0.794651551,0.79465102
7000,5,0.03,adaboost,35,442,0.730571429,0.687714286,0.709142857,0.791373102,0.791372653
7000,5,0.04,bernoulli,37,445,0.734,0.702571429,0.718285714,0.798722286,0.79872098
7000,5,0.04,adaboost,36,453,0.739428571,0.698285714,0.718857143,0.798215102,0.798214041
7000,5,0.05,bernoulli,37,305,0.730285714,0.700285714,0.715285714,0.794978653,0.794976653
7000,5,0.05,adaboost,36,211,0.730285714,0.682,0.706142857,0.786619143,0.78661698
7000,5,0.06,bernoulli,36,227,0.737142857,0.684285714,0.710714286,0.791835714,0.791832653
7000,5,0.06,adaboost,35,305,0.737428571,0.692571429,0.715,0.797952041,0.797951347
7000,5,0.07,bernoulli,36,231,0.736,0.697428571,0.716714286,0.795725959,0.79572498
7000,5,0.07,adaboost,36,215,0.735714286,0.690857143,0.713285714,0.792380449,0.792379429
7000,5,0.08,bernoulli,36,164,0.739142857,0.686285714,0.712714286,0.792360612,0.79235649
7000,5,0.08,adaboost,36,179,0.737714286,0.684285714,0.711,0.791324898,0.79132098
7000,5,0.09,bernoulli,36,155,0.728571429,0.699428571,0.714,0.793156857,0.793146776
7000,5,0.09,adaboost,36,162,0.736857143,0.687428571,0.712142857,0.791260571,0.791256571
7000,5,0.1,bernoulli,35,98,0.727428571,0.684,0.705714286,0.786237837,0.786231347
7000,5,0.1,adaboost,35,185,0.734571429,0.690857143,0.712714286,0.793720531,0.793718122
8000,1,0.001,bernoulli,37,18381,0.7305,0.6945,0.7125,0.790708063,0.790708063
8000,1,0.001,adaboost,37,17447,0.72825,0.6855,0.706875,0.787906,0.787906
8000,1,0.01,bernoulli,37,1730,0.727,0.69325,0.710125,0.788923188,0.788923188
8000,1,0.01,adaboost,37,1672,0.72875,0.68225,0.7055,0.786642656,0.786642625
8000,1,0.02,bernoulli,37,800,0.729,0.68775,0.708375,0.786794531,0.786794438
8000,1,0.02,adaboost,37,627,0.73025,0.6695,0.699875,0.780776688,0.780775875
8000,1,0.03,bernoulli,37,662,0.7315,0.6955,0.7135,0.79116275,0.791162563
8000,1,0.03,adaboost,37,450,0.72975,0.6765,0.703125,0.782351969,0.782351125
8000,1,0.04,bernoulli,36,451,0.7265,0.68925,0.707875,0.788954844,0.788953813
8000,1,0.04,adaboost,37,409,0.73025,0.68125,0.70575,0.785848312,0.785847313
8000,1,0.05,bernoulli,34,280,0.731,0.68325,0.707125,0.784106125,0.784102813
8000,1,0.05,adaboost,35,293,0.725,0.6865,0.70575,0.782409813,0.782408625
8000,1,0.06,bernoulli,35,225,0.728,0.68175,0.704875,0.781989219,0.781986563
8000,1,0.06,adaboost,32,159,0.724,0.67425,0.699125,0.776319187,0.776315375
8000,1,0.07,bernoulli,33,183,0.72425,0.68175,0.703,0.780925875,0.780920563
8000,1,0.07,adaboost,34,152,0.7205,0.6785,0.6995,0.779021688,0.779000188
8000,1,0.08,bernoulli,32,140,0.7265,0.67575,0.701125,0.779351,0.77933825
8000,1,0.08,adaboost,31,125,0.7255,0.6725,0.699,0.776131625,0.776125375
8000,1,0.09,bernoulli,27,107,0.72125,0.68025,0.70075,0.77644825,0.77643325
8000,1,0.09,adaboost,31,125,0.731,0.67,0.7005,0.777088375,0.777085
8000,1,0.1,bernoulli,29,103,0.722,0.684,0.703,0.776841188,0.776822938
8000,1,0.1,adaboost,33,131,0.7335,0.67375,0.703625,0.780673594,0.780654625
8000,2,0.001,bernoulli,37,15889,0.72125,0.67425,0.69775,0.776712687,0.776712688
8000,2,0.001,adaboost,37,15065,0.7235,0.6665,0.695,0.774077938,0.774077938
8000,2,0.01,bernoulli,37,1286,0.72225,0.66575,0.694,0.772103656,0.772103625
8000,2,0.01,adaboost,37,1299,0.72225,0.6685,0.695375,0.771429594,0.771429563
8000,2,0.02,bernoulli,37,689,0.7235,0.66825,0.695875,0.7732475,0.773247
8000,2,0.02,adaboost,37,636,0.7215,0.66325,0.692375,0.770416875,0.770416813
8000,2,0.03,bernoulli,35,465,0.7265,0.6725,0.6995,0.774409344,0.774408875
8000,2,0.03,adaboost,35,409,0.72575,0.6615,0.693625,0.769285125,0.769284188
8000,2,0.04,bernoulli,37,351,0.72075,0.674,0.697375,0.774212563,0.774211688
8000,2,0.04,adaboost,36,297,0.7255,0.66275,0.694125,0.770131688,0.770126688
8000,2,0.05,bernoulli,34,256,0.7265,0.66575,0.696125,0.7717775,0.771774063
8000,2,0.05,adaboost,35,218,0.7185,0.6625,0.6905,0.76762225,0.76761875
8000,2,0.06,bernoulli,36,268,0.71675,0.67725,0.697,0.775396844,0.775395125
8000,2,0.06,adaboost,31,188,0.71675,0.6705,0.693625,0.768157281,0.76815425
8000,2,0.07,bernoulli,33,156,0.71875,0.66575,0.69225,0.768641563,0.768632938
8000,2,0.07,adaboost,36,222,0.7275,0.66025,0.693875,0.77368425,0.773682875
8000,2,0.08,bernoulli,34,140,0.72375,0.66125,0.6925,0.768807,0.768799875
8000,2,0.08,adaboost,36,151,0.7205,0.6615,0.691,0.767603813,0.767597438
8000,2,0.09,bernoulli,30,94,0.71375,0.66575,0.68975,0.764228188,0.764211438
8000,2,0.09,adaboost,34,127,0.71575,0.66025,0.688,0.766904375,0.766891188
8000,2,0.1,bernoulli,34,123,0.721,0.669,0.695,0.769865469,0.7698595
8000,2,0.1,adaboost,30,84,0.717,0.64775,0.682375,0.761449625,0.76143875
8000,3,0.001,bernoulli,37,18770,0.73825,0.6945,0.716375,0.793219375,0.793219375
8000,3,0.001,adaboost,37,17739,0.7395,0.685,0.71225,0.790167562,0.790167563
8000,3,0.01,bernoulli,37,1829,0.741,0.69025,0.715625,0.792523844,0.792523813
8000,3,0.01,adaboost,36,1587,0.739,0.6825,0.71075,0.787696063,0.787696
8000,3,0.02,bernoulli,36,948,0.74075,0.68925,0.715,0.792731625,0.792731438
8000,3,0.02,adaboost,37,902,0.73925,0.68725,0.71325,0.790578094,0.790577875
8000,3,0.03,bernoulli,37,540,0.7365,0.69325,0.714875,0.789262156,0.7892615
8000,3,0.03,adaboost,36,466,0.74075,0.67925,0.71,0.784403625,0.784402688
8000,3,0.04,bernoulli,36,464,0.73425,0.69425,0.71425,0.79148075,0.79147975
8000,3,0.04,adaboost,36,330,0.7375,0.682,0.70975,0.784602719,0.784601625
8000,3,0.05,bernoulli,36,316,0.73275,0.69975,0.71625,0.789115156,0.789113938
8000,3,0.05,adaboost,37,380,0.7385,0.68475,0.711625,0.790204219,0.790203313
8000,3,0.06,bernoulli,36,287,0.73875,0.69025,0.7145,0.789443719,0.789442813
8000,3,0.06,adaboost,36,254,0.73975,0.6785,0.709125,0.786152094,0.786150813
8000,3,0.07,bernoulli,35,198,0.7365,0.68525,0.710875,0.786671938,0.786669563
8000,3,0.07,adaboost,35,232,0.73325,0.6885,0.710875,0.787126313,0.787125313
8000,3,0.08,bernoulli,32,183,0.73975,0.6865,0.713125,0.786497594,0.786494563
8000,3,0.08,adaboost,35,156,0.735,0.67975,0.707375,0.781991219,0.781984563
8000,3,0.09,bernoulli,35,156,0.737,0.6845,0.71075,0.78451975,0.784516875
8000,3,0.09,adaboost,36,181,0.7325,0.67825,0.705375,0.786338125,0.786337
8000,3,0.1,bernoulli,35,194,0.7385,0.6965,0.7175,0.789584281,0.789582813
8000,3,0.1,adaboost,34,128,0.729,0.6805,0.70475,0.780731375,0.780722875
8000,4,0.001,bernoulli,37,18956,0.73825,0.69275,0.7155,0.791634063,0.791634063
8000,4,0.001,adaboost,37,18519,0.7385,0.6885,0.7135,0.788791563,0.788791563
8000,4,0.01,bernoulli,37,1940,0.73925,0.69375,0.7165,0.791631406,0.791631313
8000,4,0.01,adaboost,37,1471,0.7365,0.68525,0.710875,0.784497313,0.78449725
8000,4,0.02,bernoulli,37,974,0.7415,0.693,0.71725,0.791972688,0.791972625
8000,4,0.02,adaboost,37,994,0.7415,0.68775,0.714625,0.7896905,0.789690438
8000,4,0.03,bernoulli,36,472,0.7345,0.69025,0.712375,0.784992531,0.784992063
8000,4,0.03,adaboost,36,460,0.73925,0.6825,0.710875,0.783528625,0.783527813
8000,4,0.04,bernoulli,36,431,0.73225,0.693,0.712625,0.78832725,0.788326438
8000,4,0.04,adaboost,36,500,0.74,0.688,0.714,0.788476094,0.788475813
8000,4,0.05,bernoulli,37,283,0.729,0.68725,0.708125,0.783077188,0.78307625
8000,4,0.05,adaboost,37,300,0.73225,0.68775,0.71,0.782937063,0.782935188
8000,4,0.06,bernoulli,34,258,0.7345,0.69075,0.712625,0.786020844,0.786017063
8000,4,0.06,adaboost,37,252,0.73225,0.6825,0.707375,0.783125313,0.78312375
8000,4,0.07,bernoulli,35,182,0.7365,0.6865,0.7115,0.781453375,0.781446438
8000,4,0.07,adaboost,35,226,0.73775,0.68375,0.71075,0.785205437,0.785203313
8000,4,0.08,bernoulli,33,148,0.7415,0.6765,0.709,0.780151313,0.780145375
8000,4,0.08,adaboost,31,144,0.73375,0.67775,0.70575,0.778585219,0.778580938
8000,4,0.09,bernoulli,33,146,0.72975,0.6875,0.708625,0.77966,0.779656438
8000,4,0.09,adaboost,33,128,0.73175,0.679,0.705375,0.778444719,0.77843025
8000,4,0.1,bernoulli,32,87,0.72925,0.68325,0.70625,0.773825906,0.773814188
8000,4,0.1,adaboost,33,110,0.729,0.67975,0.704375,0.775446469,0.77543675
8000,5,0.001,bernoulli,37,19759,0.7435,0.692,0.71775,0.797181,0.797181
8000,5,0.001,adaboost,37,17831,0.74175,0.682,0.711875,0.79266825,0.79266825
8000,5,0.01,bernoulli,37,1972,0.74575,0.69025,0.718,0.796701188,0.796701125
8000,5,0.01,adaboost,37,2000,0.7425,0.687,0.71475,0.79449425,0.794494188
8000,5,0.02,bernoulli,37,960,0.746,0.69025,0.718125,0.79662375,0.796623563
8000,5,0.02,adaboost,37,907,0.743,0.6835,0.71325,0.792514125,0.792514
8000,5,0.03,bernoulli,37,643,0.7425,0.68975,0.716125,0.795291969,0.7952915
8000,5,0.03,adaboost,37,457,0.7375,0.67725,0.707375,0.786418438,0.78641725
8000,5,0.04,bernoulli,36,266,0.73325,0.68,0.706625,0.783354531,0.783351375
8000,5,0.04,adaboost,37,448,0.7385,0.684,0.71125,0.791001781,0.791000563
8000,5,0.05,bernoulli,36,296,0.74075,0.68275,0.71175,0.789870281,0.789867313
8000,5,0.05,adaboost,36,271,0.7365,0.677,0.70675,0.785596906,0.785594813
8000,5,0.06,bernoulli,36,261,0.73775,0.688,0.712875,0.790534844,0.790532188
8000,5,0.06,adaboost,37,228,0.74025,0.676,0.708125,0.786520281,0.786518875
8000,5,0.07,bernoulli,35,233,0.73675,0.6885,0.712625,0.790633344,0.79062975
8000,5,0.07,adaboost,36,194,0.737,0.6795,0.70825,0.786450438,0.786433875
8000,5,0.08,bernoulli,35,211,0.74075,0.68575,0.71325,0.791036563,0.791031188
8000,5,0.08,adaboost,36,231,0.742,0.685,0.7135,0.790173625,0.790171938
8000,5,0.09,bernoulli,36,201,0.7375,0.68975,0.713625,0.791756,0.791753875
8000,5,0.09,adaboost,37,139,0.7355,0.678,0.70675,0.784744281,0.784736313
8000,5,0.1,bernoulli,32,92,0.72775,0.68,0.703875,0.778720625,0.778683688
8000,5,0.1,adaboost,36,119,0.73475,0.67425,0.7045,0.782810687,0.782794
9000,1,0.001,bernoulli,37,19981,0.74,0.678222222,0.709111111,0.785646815,0.785646815
9000,1,0.001,adaboost,37,18102,0.737333333,0.670666667,0.704,0.781286963,0.781286963
9000,1,0.01,bernoulli,37,2000,0.739333333,0.677333333,0.708333333,0.785604914,0.78560484
9000,1,0.01,adaboost,37,1832,0.737111111,0.674,0.705555556,0.78138642,0.781386272
9000,1,0.02,bernoulli,37,839,0.734444444,0.677111111,0.705777778,0.781296494,0.781296198
9000,1,0.02,adaboost,37,924,0.738444444,0.673111111,0.705777778,0.781582074,0.781581827
9000,1,0.03,bernoulli,37,610,0.736888889,0.677333333,0.707111111,0.783800741,0.783799951
9000,1,0.03,adaboost,37,630,0.740888889,0.668222222,0.704555556,0.78071284,0.780712494
9000,1,0.04,bernoulli,37,486,0.737555556,0.680444444,0.709,0.784145481,0.784144494
9000,1,0.04,adaboost,37,499,0.734444444,0.670222222,0.702333333,0.781411506,0.781410025
9000,1,0.05,bernoulli,37,381,0.736444444,0.678888889,0.707666667,0.783756642,0.78375521
9000,1,0.05,adaboost,37,384,0.738222222,0.670666667,0.704444444,0.781518914,0.781516247
9000,1,0.06,bernoulli,36,321,0.733555556,0.681111111,0.707333333,0.78285442,0.782852642
9000,1,0.06,adaboost,36,316,0.732,0.677777778,0.704888889,0.778762914,0.778759852
9000,1,0.07,bernoulli,36,244,0.740444444,0.677111111,0.708777778,0.780928296,0.780926864
9000,1,0.07,adaboost,35,224,0.731111111,0.668888889,0.7,0.775136494,0.775131852
9000,1,0.08,bernoulli,36,195,0.735777778,0.667333333,0.701555556,0.77792442,0.777920543
9000,1,0.08,adaboost,34,158,0.731555556,0.662444444,0.697,0.772713802,0.772708099
9000,1,0.09,bernoulli,36,159,0.730888889,0.672222222,0.701555556,0.776697506,0.776692049
9000,1,0.09,adaboost,36,191,0.734666667,0.668444444,0.701555556,0.775951284,0.775946914
9000,1,0.1,bernoulli,34,168,0.735111111,0.674444444,0.704777778,0.779758667,0.779750864
9000,1,0.1,adaboost,36,174,0.738444444,0.669777778,0.704111111,0.779052494,0.779046963
9000,2,0.001,bernoulli,37,19859,0.733777778,0.681111111,0.707444444,0.781732988,0.781732988
9000,2,0.001,adaboost,37,19387,0.734222222,0.675555556,0.704888889,0.778745086,0.778745086
9000,2,0.01,bernoulli,37,1884,0.732222222,0.678888889,0.705555556,0.780094247,0.780094222
9000,2,0.01,adaboost,37,1846,0.731777778,0.678,0.704888889,0.778117753,0.77811763
9000,2,0.02,bernoulli,36,926,0.734888889,0.678,0.706444444,0.78015684,0.780156395
9000,2,0.02,adaboost,37,782,0.735555556,0.668444444,0.702,0.774099901,0.774099802
9000,2,0.03,bernoulli,37,662,0.733111111,0.680888889,0.707,0.780867531,0.780867062
9000,2,0.03,adaboost,36,639,0.731555556,0.671777778,0.701666667,0.778125333,0.778124543
9000,2,0.04,bernoulli,36,487,0.730444444,0.680222222,0.705333333,0.78036479,0.780364296
9000,2,0.04,adaboost,35,472,0.737111111,0.671555556,0.704333333,0.778271753,0.778270568
9000,2,0.05,bernoulli,35,269,0.732666667,0.669777778,0.701222222,0.772508593,0.772506173
9000,2,0.05,adaboost,37,386,0.730888889,0.675777778,0.703333333,0.777422074,0.777421284
9000,2,0.06,bernoulli,36,282,0.736444444,0.669111111,0.702777778,0.776063037,0.776061728
9000,2,0.06,adaboost,35,256,0.728444444,0.665333333,0.696888889,0.773027309,0.773026025
9000,2,0.07,bernoulli,36,203,0.734,0.671333333,0.702666667,0.772605852,0.772602469
9000,2,0.07,adaboost,35,190,0.727777778,0.663333333,0.695555556,0.772000593,0.771998716
9000,2,0.08,bernoulli,32,194,0.729111111,0.675555556,0.702333333,0.775349951,0.775346222
9000,2,0.08,adaboost,36,178,0.731555556,0.656666667,0.694111111,0.77071121,0.770707309
9000,2,0.09,bernoulli,36,209,0.731111111,0.676666667,0.703888889,0.777990074,0.77798716
9000,2,0.09,adaboost,36,210,0.732,0.663111111,0.697555556,0.775411457,0.775409136
9000,2,0.1,bernoulli,30,97,0.725555556,0.666444444,0.696,0.766138272,0.766127802
9000,2,0.1,adaboost,32,124,0.734444444,0.652444444,0.693444444,0.76757237,0.767565333
9000,3,0.001,bernoulli,37,19868,0.728222222,0.684444444,0.706333333,0.788414469,0.788414469
9000,3,0.001,adaboost,37,19773,0.728666667,0.676,0.702333333,0.786510519,0.786510519
9000,3,0.01,bernoulli,37,1992,0.733555556,0.677333333,0.705444444,0.787987654,0.787987605
9000,3,0.01,adaboost,37,1560,0.727111111,0.670888889,0.699,0.782192296,0.782192247
9000,3,0.02,bernoulli,37,962,0.728666667,0.685777778,0.707222222,0.787556864,0.787556494
9000,3,0.02,adaboost,37,872,0.727555556,0.677333333,0.702444444,0.783967827,0.783967704
9000,3,0.03,bernoulli,37,642,0.73,0.686666667,0.708333333,0.787042025,0.787041827
9000,3,0.03,adaboost,37,525,0.722222222,0.677777778,0.7,0.781459037,0.781457481
9000,3,0.04,bernoulli,35,369,0.728,0.675555556,0.701777778,0.781346864,0.781345284
9000,3,0.04,adaboost,37,481,0.735333333,0.672222222,0.703777778,0.784744642,0.784743358
9000,3,0.05,bernoulli,37,347,0.727111111,0.677333333,0.702222222,0.784298765,0.784298074
9000,3,0.05,adaboost,37,381,0.734666667,0.672444444,0.703555556,0.784409407,0.784407259
9000,3,0.06,bernoulli,35,267,0.730666667,0.680222222,0.705444444,0.783283827,0.783282519
9000,3,0.06,adaboost,35,261,0.724,0.676666667,0.700333333,0.780767975,0.780766617
9000,3,0.07,bernoulli,34,205,0.728222222,0.674,0.701111111,0.779277284,0.779273827
9000,3,0.07,adaboost,34,200,0.733555556,0.667111111,0.700333333,0.780356173,0.780353333
9000,3,0.08,bernoulli,33,133,0.726,0.668,0.697,0.774296914,0.774291309
9000,3,0.08,adaboost,36,248,0.728666667,0.672888889,0.700777778,0.784277457,0.784274914
9000,3,0.09,bernoulli,35,181,0.724,0.678666667,0.701333333,0.779994667,0.779990469
9000,3,0.09,adaboost,33,169,0.724666667,0.674888889,0.699777778,0.779188667,0.77917763
9000,3,0.1,bernoulli,34,194,0.738,0.674222222,0.706111111,0.78519163,0.785188049
9000,3,0.1,adaboost,35,183,0.729555556,0.671555556,0.700555556,0.781548716,0.781542617
9000,4,0.001,bernoulli,37,19985,0.73,0.696222222,0.713111111,0.786469185,0.786469185
9000,4,0.001,adaboost,37,18312,0.727555556,0.684888889,0.706222222,0.782406765,0.782406765
9000,4,0.01,bernoulli,37,1735,0.730666667,0.689777778,0.710222222,0.783463926,0.783463901
9000,4,0.01,adaboost,37,1867,0.726666667,0.687555556,0.707111111,0.782674198,0.782674074
9000,4,0.02,bernoulli,37,815,0.727111111,0.687777778,0.707444444,0.782066198,0.782065926
9000,4,0.02,adaboost,37,910,0.727333333,0.686444444,0.706888889,0.782535432,0.782535309
9000,4,0.03,bernoulli,35,470,0.724666667,0.680666667,0.702666667,0.77846879,0.778467852
9000,4,0.03,adaboost,37,589,0.721555556,0.689333333,0.705444444,0.780871877,0.78087121
9000,4,0.04,bernoulli,36,429,0.733777778,0.684888889,0.709333333,0.782472765,0.782471852
9000,4,0.04,adaboost,37,373,0.733333333,0.677555556,0.705444444,0.778966346,0.778965284
9000,4,0.05,bernoulli,37,343,0.732444444,0.681777778,0.707111111,0.781925037,0.781924296
9000,4,0.05,adaboost,36,256,0.728666667,0.670666667,0.699666667,0.77512079,0.77511842
9000,4,0.06,bernoulli,36,278,0.724,0.692666667,0.708333333,0.781873852,0.781872642
9000,4,0.06,adaboost,36,319,0.730666667,0.678,0.704333333,0.781175062,0.78117358
9000,4,0.07,bernoulli,33,173,0.724222222,0.686222222,0.705222222,0.775324247,0.77531842
9000,4,0.07,adaboost,37,282,0.724222222,0.692,0.708111111,0.783231407,0.783230519
9000,4,0.08,bernoulli,36,246,0.727555556,0.690444444,0.709,0.783066741,0.783063802
9000,4,0.08,adaboost,36,195,0.724666667,0.678444444,0.701555556,0.776948716,0.776943556
9000,4,0.09,bernoulli,34,156,0.728,0.683777778,0.705888889,0.776727407,0.776722123
9000,4,0.09,adaboost,35,150,0.731777778,0.671333333,0.701555556,0.775324272,0.775315111
9000,4,0.1,bernoulli,32,124,0.724,0.680222222,0.702111111,0.775016049,0.77500484
9000,4,0.1,adaboost,35,156,0.720666667,0.682222222,0.701444444,0.776365407,0.776361679
9000,5,0.001,bernoulli,37,18736,0.74,0.680888889,0.710444444,0.780597877,0.780597877
9000,5,0.001,adaboost,37,13194,0.736,0.666222222,0.701111111,0.772890617,0.772890617
9000,5,0.01,bernoulli,37,1676,0.739111111,0.676888889,0.708,0.778208765,0.778208741
9000,5,0.01,adaboost,37,1484,0.737555556,0.671111111,0.704333333,0.774477259,0.774477235
9000,5,0.02,bernoulli,37,784,0.737111111,0.670222222,0.703666667,0.776427086,0.776427012
9000,5,0.02,adaboost,37,649,0.737777778,0.663777778,0.700777778,0.771864346,0.771864
9000,5,0.03,bernoulli,35,378,0.729777778,0.671111111,0.700444444,0.770514395,0.770513728
9000,5,0.03,adaboost,36,535,0.732666667,0.669555556,0.701111111,0.774390642,0.77439037
9000,5,0.04,bernoulli,35,334,0.740444444,0.666888889,0.703666667,0.773442593,0.773441284
9000,5,0.04,adaboost,36,330,0.733777778,0.668888889,0.701333333,0.772134049,0.772133531
9000,5,0.05,bernoulli,34,233,0.730222222,0.669111111,0.699666667,0.769901235,0.769899654
9000,5,0.05,adaboost,37,271,0.739333333,0.661333333,0.700333333,0.772109605,0.772108691
9000,5,0.06,bernoulli,35,269,0.739555556,0.673333333,0.706444444,0.776945407,0.776944444
9000,5,0.06,adaboost,35,265,0.729777778,0.671111111,0.700444444,0.773579605,0.773578765
9000,5,0.07,bernoulli,32,161,0.736,0.667555556,0.701777778,0.770218741,0.770215407
9000,5,0.07,adaboost,30,110,0.735777778,0.657333333,0.696555556,0.764823358,0.764813235
9000,5,0.08,bernoulli,32,157,0.732888889,0.667111111,0.7,0.771304667,0.771299654
9000,5,0.08,adaboost,35,141,0.739555556,0.655333333,0.697444444,0.768423531,0.768414914
9000,5,0.09,bernoulli,32,169,0.735777778,0.671333333,0.703555556,0.774261926,0.774259802
9000,5,0.09,adaboost,31,114,0.731777778,0.665333333,0.698555556,0.768190988,0.768187753
9000,5,0.1,bernoulli,32,115,0.734222222,0.669333333,0.701777778,0.769820642,0.769805284
9000,5,0.1,adaboost,32,97,0.753777778,0.643333333,0.698555556,0.766249309,0.766236296
10000,1,0.001,bernoulli,37,19905,0.7296,0.6858,0.7077,0.785178,0.785178
10000,1,0.001,adaboost,37,19796,0.7314,0.6784,0.7049,0.78324524,0.78324524
10000,1,0.01,bernoulli,37,1986,0.7346,0.6846,0.7096,0.78492036,0.78492028
10000,1,0.01,adaboost,37,1991,0.732,0.678,0.705,0.78283124,0.78283116
10000,1,0.02,bernoulli,37,998,0.7314,0.6864,0.7089,0.78522542,0.78522532
10000,1,0.02,adaboost,37,964,0.7302,0.6772,0.7037,0.78210696,0.7821068
10000,1,0.03,bernoulli,37,618,0.7322,0.6806,0.7064,0.78356488,0.7835642
10000,1,0.03,adaboost,36,640,0.7336,0.671,0.7023,0.78157752,0.7815772
10000,1,0.04,bernoulli,37,471,0.7302,0.6812,0.7057,0.78332844,0.78332796
10000,1,0.04,adaboost,36,479,0.7248,0.6816,0.7032,0.7816278,0.7816274
10000,1,0.05,bernoulli,37,385,0.729,0.6768,0.7029,0.78149252,0.78149148
10000,1,0.05,adaboost,37,349,0.7276,0.6732,0.7004,0.778898,0.7788952
10000,1,0.06,bernoulli,36,318,0.7326,0.6824,0.7075,0.78287392,0.782872
10000,1,0.06,adaboost,35,271,0.7258,0.6764,0.7011,0.77823266,0.77823076
10000,1,0.07,bernoulli,36,282,0.7276,0.6846,0.7061,0.78325396,0.78325276
10000,1,0.07,adaboost,36,235,0.7278,0.6694,0.6986,0.77710862,0.7771062
10000,1,0.08,bernoulli,35,226,0.7334,0.6748,0.7041,0.7805931,0.7805906
10000,1,0.08,adaboost,37,201,0.7368,0.6658,0.7013,0.77784324,0.77783464
10000,1,0.09,bernoulli,34,198,0.731,0.6782,0.7046,0.7804692,0.78046576
10000,1,0.09,adaboost,33,177,0.7286,0.6684,0.6985,0.77565378,0.77564648
10000,1,0.1,bernoulli,34,186,0.7302,0.6798,0.705,0.78153426,0.78153228
10000,1,0.1,adaboost,33,117,0.7238,0.6748,0.6993,0.77229412,0.77228988
10000,2,0.001,bernoulli,37,19979,0.7438,0.6834,0.7136,0.78538636,0.78538636
10000,2,0.001,adaboost,37,19825,0.7422,0.6758,0.709,0.78326556,0.78326556
10000,2,0.01,bernoulli,37,1995,0.7426,0.6816,0.7121,0.78476396,0.78476392
10000,2,0.01,adaboost,37,1977,0.7412,0.6786,0.7099,0.78300612,0.78300604
10000,2,0.02,bernoulli,37,906,0.7414,0.6842,0.7128,0.78242928,0.78242892
10000,2,0.02,adaboost,36,921,0.7436,0.6754,0.7095,0.78118782,0.78118772
10000,2,0.03,bernoulli,37,649,0.7348,0.6858,0.7103,0.78341024,0.78341004
10000,2,0.03,adaboost,37,642,0.7424,0.6766,0.7095,0.7824699,0.78246964
10000,2,0.04,bernoulli,37,498,0.7442,0.6832,0.7137,0.78455356,0.78455328
10000,2,0.04,adaboost,37,467,0.745,0.6784,0.7117,0.7826492,0.78264884
10000,2,0.05,bernoulli,36,398,0.745,0.6788,0.7119,0.78389874,0.78389816
10000,2,0.05,adaboost,37,372,0.7422,0.6744,0.7083,0.78095636,0.78095536
10000,2,0.06,bernoulli,33,284,0.743,0.6794,0.7112,0.78113194,0.78113008
10000,2,0.06,adaboost,35,292,0.7424,0.673,0.7077,0.77966898,0.77966692
10000,2,0.07,bernoulli,34,238,0.738,0.6726,0.7053,0.77972772,0.7797266
10000,2,0.07,adaboost,37,210,0.7434,0.6646,0.704,0.77509104,0.77508904
10000,2,0.08,bernoulli,35,209,0.7432,0.6762,0.7097,0.78073244,0.78073092
10000,2,0.08,adaboost,33,174,0.7434,0.6642,0.7038,0.77580656,0.77579992
10000,2,0.09,bernoulli,35,195,0.7408,0.6736,0.7072,0.77957966,0.77957532
10000,2,0.09,adaboost,35,211,0.7476,0.6642,0.7059,0.77989778,0.7798942
10000,2,0.1,bernoulli,36,166,0.7344,0.6788,0.7066,0.77962878,0.77962512
10000,2,0.1,adaboost,34,178,0.732,0.6802,0.7061,0.77791378,0.77790988
