"samplesize","run","ntree","nodesize","TPR","TNR","Accuracy","AUC","Concordance"
5000,10,700,60,0.720719510045118,0.694315126918885,0.7076,0.95046968,0.949152
5000,10,700,70,0.71431839626641,0.685913849220538,0.7002,0.94962744,0.94832752
5000,10,700,80,0.722719864821389,0.677512627971497,0.7002,0.94900096,0.94765248
5000,10,700,90,0.726320511483223,0.683113435865407,0.7048,0.95040528,0.94910144
5000,10,700,100,0.715918671638902,0.68671396847403,0.7014,0.94878656,0.94743648
5000,10,800,1,0.725920439119872,0.680713086553109,0.7034,0.9496772,0.94831536
5000,10,800,10,0.732721686706125,0.685513789785796,0.7092,0.95026552,0.94895808
5000,10,800,20,0.729921168513801,0.68831420851705,0.7092,0.94907432,0.94773392
5000,10,800,30,0.71711887951235,0.68671396847403,0.702,0.94862424,0.94726656
5000,10,800,40,0.731921538011125,0.686313908783282,0.7092,0.94893576,0.94757408
5000,10,800,50,0.719519298715456,0.687514088239534,0.7036,0.94875408,0.94743632
5000,10,800,60,0.721919722526855,0.68711402829278,0.7046,0.9507256,0.94943184
5000,10,800,70,0.728720948351523,0.680313028782401,0.7046,0.94985952,0.94856624
5000,10,800,80,0.71711887951235,0.688714268847814,0.703,0.951174,0.94990256
5000,10,800,90,0.726720583974583,0.685113730479058,0.706,0.95003368,0.94872176
5000,10,800,100,0.720319439473889,0.681113144451819,0.7008,0.95033904,0.94901792
5000,10,900,1,0.723520007627957,0.67951291362499,0.7016,0.94978248,0.9484264
5000,10,900,10,0.718719158469055,0.68431361224959,0.7016,0.95033944,0.94901808
5000,10,900,20,0.719519298715456,0.681113144451819,0.7004,0.95063904,0.94930784
5000,10,900,30,0.730321242157246,0.695115251548531,0.7128,0.95013048,0.9487824
5000,10,900,40,0.728320875220116,0.684713671300322,0.7066,0.95179472,0.95054304
5000,10,900,50,0.730721315928701,0.68391355332686,0.7074,0.94920664,0.9478896
5000,10,900,60,0.720319439473889,0.680313028782401,0.7004,0.95092712,0.94963776
5000,10,900,70,0.731921538011125,0.689914450608125,0.711,0.94868104,0.947292
5000,10,900,80,0.732721686706125,0.680313028782401,0.7066,0.9496952,0.94836064
5000,10,900,90,0.716718810093193,0.689514389893351,0.7032,0.95001168,0.94868944
5000,10,900,100,0.725920439119872,0.688714268847814,0.7074,0.9486292,0.94730128
5000,10,1000,1,0.724720222797874,0.677112571224804,0.701,0.94879576,0.94739808
5000,10,1000,10,0.725520366884531,0.685913849220538,0.7058,0.95070152,0.94938272
5000,10,1000,20,0.721919722526855,0.682713377326685,0.7024,0.94954336,0.94820688
5000,10,1000,30,0.727920802216719,0.677112571224804,0.7026,0.9495812,0.94821312
5000,10,1000,40,0.725920439119872,0.68431361224959,0.7052,0.9488272,0.94744496
5000,10,1000,50,0.725520366884531,0.685913849220538,0.7058,0.94927864,0.94788224
5000,10,1000,60,0.725120294777198,0.67951291362499,0.7024,0.94834968,0.94697808
