"samplesize","run","shrinkage","LossFunc","Predictors","OptNumTrees","TPR","TNR","Accuracy","AUC","Concordance"
6000,1,0.02,bernoulli,36,794,0.769666666666667,0.691,0.730333333333333,0.810335333333332,0.810335
6000,1,0.02,adaboost,37,850,0.768333333333333,0.683333333333333,0.725833333333333,0.809492833333332,0.809492333333333
6000,1,0.03,bernoulli,37,523,0.767,0.693,0.73,0.810622944444449,0.810622666666667
6000,1,0.03,adaboost,37,447,0.767333333333333,0.676333333333333,0.721833333333333,0.805325944444445,0.805324333333333
6000,1,0.04,bernoulli,37,483,0.766,0.701666666666667,0.733833333333333,0.815445444444444,0.815444333333333
6000,1,0.04,adaboost,36,304,0.766666666666667,0.673,0.719833333333333,0.80263538888889,0.802631777777778
6000,1,0.05,bernoulli,34,217,0.767666666666667,0.680333333333333,0.724,0.8024825,0.802476777777778
6000,1,0.05,adaboost,36,223,0.778,0.669,0.7235,0.802305944444445,0.802290555555556
6000,1,0.06,bernoulli,37,245,0.768,0.687333333333333,0.727666666666667,0.80921488888889,0.80921
6000,1,0.06,adaboost,34,155,0.760333333333333,0.672,0.716166666666667,0.79813061111111,0.798119444444444
6000,1,0.07,bernoulli,37,158,0.755666666666667,0.688,0.721833333333333,0.801367611111113,0.801353888888889
6000,1,0.07,adaboost,35,177,0.769,0.669666666666667,0.719333333333333,0.802267499999998,0.802259444444444
6000,1,0.08,bernoulli,35,169,0.760333333333333,0.687,0.723666666666667,0.805739333333333,0.805721111111111
6000,1,0.08,adaboost,37,184,0.77,0.677666666666667,0.723833333333333,0.804119888888888,0.804108888888889
6000,1,0.09,bernoulli,36,122,0.764666666666667,0.684666666666667,0.724666666666667,0.802742611111112,0.802711111111111
6000,1,0.09,adaboost,32,89,0.771,0.660666666666667,0.715833333333333,0.794887388888889,0.794757666666667
6000,1,0.1,bernoulli,36,135,0.765666666666667,0.682333333333333,0.724,0.805391833333331,0.805381555555556
6000,1,0.1,adaboost,34,115,0.772,0.675,0.7235,0.800189111111112,0.800162111111111
6000,2,0.001,bernoulli,37,14506,0.780333333333333,0.687666666666667,0.734,0.818740166666664,0.818740111111111
6000,2,0.001,adaboost,37,11264,0.778666666666667,0.675,0.726833333333333,0.811535888888887,0.811535888888889
6000,2,0.01,bernoulli,37,1481,0.780666666666667,0.689666666666667,0.735166666666667,0.818556055555554,0.818555444444444
6000,2,0.01,adaboost,37,1120,0.778666666666667,0.675,0.726833333333333,0.810859555555553,0.810858444444444
6000,2,0.02,bernoulli,37,679,0.777,0.693666666666667,0.735333333333333,0.816985944444445,0.816985222222222
6000,2,0.02,adaboost,37,551,0.78,0.673666666666667,0.726833333333333,0.810918555555554,0.810911
6000,2,0.03,bernoulli,37,618,0.783,0.696,0.7395,0.822415444444444,0.822414444444444
6000,2,0.03,adaboost,36,332,0.782333333333333,0.671333333333333,0.726833333333333,0.808564111111111,0.808552777777778
6000,2,0.04,bernoulli,36,221,0.777666666666667,0.675,0.726333333333333,0.808962277777779,0.808926333333333
6000,2,0.04,adaboost,37,244,0.782666666666667,0.672666666666667,0.727666666666667,0.808491611111111,0.808480333333333
6000,2,0.05,bernoulli,35,187,0.777,0.679333333333333,0.728166666666667,0.809129944444444,0.809080555555556
6000,2,0.05,adaboost,36,196,0.778333333333333,0.676333333333333,0.727333333333333,0.808926277777778,0.8089
6000,2,0.06,bernoulli,37,305,0.785666666666667,0.692333333333333,0.739,0.820526277777776,0.820523888888889
6000,2,0.06,adaboost,37,254,0.778,0.683333333333333,0.730666666666667,0.815535111111115,0.815526111111111
6000,2,0.07,bernoulli,35,139,0.777666666666667,0.684333333333333,0.731,0.809295888888889,0.809236555555556
6000,2,0.07,adaboost,36,173,0.780333333333333,0.675,0.727666666666667,0.811872777777779,0.811822
6000,2,0.08,bernoulli,33,107,0.773666666666667,0.679666666666667,0.726666666666667,0.806535666666665,0.806393555555556
6000,2,0.08,adaboost,36,162,0.777333333333333,0.676,0.726666666666667,0.812841611111111,0.812804888888889
6000,2,0.09,bernoulli,36,163,0.785,0.688666666666667,0.736833333333333,0.817376833333332,0.817352777777778
6000,2,0.09,adaboost,32,101,0.773,0.675333333333333,0.724166666666667,0.806529277777777,0.806342777777778
6000,2,0.1,bernoulli,37,169,0.777666666666667,0.695666666666667,0.736666666666667,0.817849333333333,0.817841444444444
6000,2,0.1,adaboost,32,82,0.773333333333333,0.670333333333333,0.721833333333333,0.804070499999998,0.803708666666667
6000,3,0.001,bernoulli,37,17548,0.778333333333333,0.694,0.736166666666667,0.820001111111111,0.820001111111111
6000,3,0.001,adaboost,37,12728,0.775666666666667,0.682666666666667,0.729166666666667,0.811355166666662,0.811355111111111
6000,3,0.01,bernoulli,37,1481,0.775,0.692,0.7335,0.815274555555555,0.815274555555556
6000,3,0.01,adaboost,37,1079,0.777666666666667,0.678666666666667,0.728166666666667,0.807860277777773,0.807859333333333
6000,3,0.02,bernoulli,37,593,0.773333333333333,0.683666666666667,0.7285,0.810890888888885,0.810889888888889
6000,3,0.02,adaboost,37,564,0.774666666666667,0.682333333333333,0.7285,0.808190555555552,0.808188888888889
6000,3,0.03,bernoulli,37,509,0.779333333333333,0.692,0.735666666666667,0.815724166666667,0.815723444444444
6000,3,0.03,adaboost,37,378,0.777333333333333,0.688333333333333,0.732833333333333,0.807976500000002,0.807973777777778
6000,3,0.04,bernoulli,37,429,0.777333333333333,0.691666666666667,0.7345,0.81799683333333,0.817995444444444
6000,3,0.04,adaboost,37,309,0.776333333333333,0.684,0.730166666666667,0.809872055555552,0.809870555555556
6000,3,0.05,bernoulli,37,309,0.779666666666667,0.691333333333333,0.7355,0.815417944444444,0.815416222222222
6000,3,0.05,adaboost,34,240,0.771333333333333,0.681666666666667,0.7265,0.809271944444442,0.809266222222222
6000,3,0.06,bernoulli,36,177,0.776333333333333,0.683,0.729666666666667,0.808282222222222,0.808271
6000,3,0.06,adaboost,35,243,0.774333333333333,0.685,0.729666666666667,0.812029333333334,0.812026666666667
6000,3,0.07,bernoulli,36,182,0.778666666666667,0.687,0.732833333333333,0.810809277777777,0.810804777777778
6000,3,0.07,adaboost,36,175,0.773,0.676,0.7245,0.807513166666671,0.807504333333333
6000,3,0.08,bernoulli,37,250,0.775333333333333,0.702,0.738666666666667,0.821130222222225,0.821125222222222
6000,3,0.08,adaboost,35,160,0.770333333333333,0.682333333333333,0.726333333333333,0.809655722222225,0.809647333333333
6000,3,0.09,bernoulli,35,145,0.778666666666667,0.691,0.734833333333333,0.811918277777775,0.811912444444444
6000,3,0.09,adaboost,34,142,0.781333333333333,0.672666666666667,0.727,0.809978500000002,0.809951777777778
6000,3,0.1,bernoulli,36,107,0.768333333333333,0.687666666666667,0.728,0.806929555555555,0.806908555555556
6000,3,0.1,adaboost,37,140,0.779333333333333,0.684666666666667,0.732,0.810631833333331,0.810617555555556
6000,4,0.001,bernoulli,37,15320,0.765,0.700333333333333,0.732666666666667,0.811456444444441,0.811456444444444
6000,4,0.001,adaboost,37,12608,0.760333333333333,0.689,0.724666666666667,0.805509222222229,0.805509222222222
6000,4,0.01,bernoulli,37,1620,0.762666666666667,0.703333333333333,0.733,0.812565777777774,0.812565666666667
6000,4,0.01,adaboost,37,1140,0.762,0.687666666666667,0.724833333333333,0.803776333333333,0.803776
6000,4,0.02,bernoulli,37,670,0.764333333333333,0.698,0.731166666666667,0.808243888888888,0.808243555555556
6000,4,0.02,adaboost,37,499,0.761,0.684,0.7225,0.801012222222224,0.801010777777778
6000,4,0.03,bernoulli,37,483,0.762666666666667,0.699666666666667,0.731166666666667,0.808576500000005,0.808575222222222
6000,4,0.03,adaboost,37,436,0.761333333333333,0.688666666666667,0.725,0.805481055555553,0.805479333333333
6000,4,0.04,bernoulli,36,270,0.755333333333333,0.697666666666667,0.7265,0.804753666666668,0.804747666666667
6000,4,0.04,adaboost,37,453,0.763,0.694333333333333,0.728666666666667,0.809941111111114,0.809937111111111
6000,4,0.05,bernoulli,37,377,0.763,0.707,0.735,0.814896000000005,0.814893222222222
6000,4,0.05,adaboost,35,174,0.765,0.675333333333333,0.720166666666667,0.798879999999999,0.798865666666667
6000,4,0.06,bernoulli,34,153,0.762666666666667,0.683333333333333,0.723,0.800170666666667,0.800089555555556
6000,4,0.06,adaboost,35,165,0.763,0.683666666666667,0.723333333333333,0.800525777777776,0.800482333333333
6000,4,0.07,bernoulli,32,148,0.751333333333333,0.7,0.725666666666667,0.802054444444444,0.802014111111111
6000,4,0.07,adaboost,35,131,0.758333333333333,0.687666666666667,0.723,0.799217555555555,0.799119444444444
6000,4,0.08,bernoulli,35,139,0.754,0.693,0.7235,0.801762222222222,0.801727888888889
6000,4,0.08,adaboost,36,125,0.761,0.684666666666667,0.722833333333333,0.799844166666664,0.799791444444444
6000,4,0.09,bernoulli,34,105,0.755666666666667,0.690333333333333,0.723,0.799078722222223,0.799025666666667
6000,4,0.09,adaboost,33,117,0.761333333333333,0.688666666666667,0.725,0.800148055555554,0.800066444444444
6000,4,0.1,bernoulli,36,153,0.771,0.692,0.7315,0.805528722222222,0.805512333333333
6000,4,0.1,adaboost,34,109,0.754,0.693333333333333,0.723666666666667,0.801592166666668,0.801494444444444
6000,5,0.001,bernoulli,37,19265,0.802,0.681,0.7415,0.820427555555555,0.820427555555556
6000,5,0.001,adaboost,37,14754,0.796666666666667,0.668666666666667,0.732666666666667,0.811583722222224,0.811583666666667
6000,5,0.01,bernoulli,37,1498,0.801666666666667,0.672,0.736833333333333,0.814560222222222,0.81456
6000,5,0.01,adaboost,37,1681,0.799666666666667,0.671,0.735333333333333,0.814115111111112,0.814114777777778
6000,5,0.02,bernoulli,37,999,0.795666666666667,0.685666666666667,0.740666666666667,0.820663555555555,0.820663222222222
6000,5,0.02,adaboost,37,681,0.795,0.664666666666667,0.729833333333333,0.809564611111107,0.809561888888889
6000,5,0.03,bernoulli,37,656,0.798,0.679666666666667,0.738833333333333,0.818556944444442,0.818556111111111
6000,5,0.03,adaboost,37,352,0.796333333333333,0.660666666666667,0.7285,0.805061833333335,0.805054222222222
6000,5,0.04,bernoulli,37,341,0.795666666666667,0.671,0.733333333333333,0.811484944444448,0.811478555555556
6000,5,0.04,adaboost,37,320,0.793333333333333,0.665333333333333,0.729333333333333,0.808444999999995,0.808433777777778
6000,5,0.05,bernoulli,36,400,0.8,0.678,0.739,0.821038166666671,0.821037111111111
6000,5,0.05,adaboost,36,263,0.789,0.664333333333333,0.726666666666667,0.807384999999998,0.807374
6000,5,0.06,bernoulli,37,288,0.789,0.680333333333333,0.734666666666667,0.814676166666667,0.814672333333333
6000,5,0.06,adaboost,36,209,0.789666666666667,0.669666666666667,0.729666666666667,0.808503000000001,0.808479777777778
6000,5,0.07,bernoulli,34,163,0.787666666666667,0.670666666666667,0.729166666666667,0.807867777777777,0.807836555555556
6000,5,0.07,adaboost,35,213,0.786,0.67,0.728,0.808436500000001,0.808432333333333
6000,5,0.08,bernoulli,34,129,0.787333333333333,0.664666666666667,0.726,0.805504000000001,0.805463777777778
6000,5,0.08,adaboost,35,140,0.788666666666667,0.663333333333333,0.726,0.804860166666667,0.804810777777778
6000,5,0.09,bernoulli,35,130,0.777666666666667,0.679666666666667,0.728666666666667,0.806352222222223,0.806328444444444
6000,5,0.09,adaboost,35,98,0.79,0.662,0.726,0.8012745,0.801170555555556
6000,5,0.1,bernoulli,34,146,0.794333333333333,0.675333333333333,0.734833333333333,0.809779055555554,0.809758111111111
6000,5,0.1,adaboost,36,112,0.783666666666667,0.661666666666667,0.722666666666667,0.803342722222219,0.803262222222222
7000,1,0.001,bernoulli,37,15718,0.761428571428571,0.683428571428571,0.722428571428571,0.799417918367346,0.79941787755102
7000,1,0.001,adaboost,37,13733,0.763714285714286,0.671714285714286,0.717714285714286,0.794777755102041,0.794777714285714
7000,1,0.01,bernoulli,37,1712,0.760857142857143,0.685142857142857,0.723,0.801000489795919,0.801000163265306
7000,1,0.01,adaboost,37,1167,0.760571428571429,0.668857142857143,0.714714285714286,0.792192122448976,0.792191428571429
7000,1,0.02,bernoulli,37,683,0.760857142857143,0.678857142857143,0.719857142857143,0.796892163265305,0.796890857142857
7000,1,0.02,adaboost,37,761,0.765714285714286,0.672285714285714,0.719,0.795715142857142,0.795714448979592
7000,1,0.03,bernoulli,37,641,0.767428571428571,0.685714285714286,0.726571428571429,0.803319673469393,0.803319020408163
7000,1,0.03,adaboost,37,523,0.763714285714286,0.668571428571429,0.716142857142857,0.797374408163272,0.797372081632653
7000,1,0.04,bernoulli,36,492,0.768,0.683428571428571,0.725714285714286,0.8022613877551,0.802259428571429
7000,1,0.04,adaboost,37,292,0.757714285714286,0.671428571428571,0.714571428571429,0.79183726530612,0.791826857142857
7000,1,0.05,bernoulli,37,370,0.766,0.688571428571429,0.727285714285714,0.800359673469385,0.800356408163265
7000,1,0.05,adaboost,36,196,0.756857142857143,0.660571428571429,0.708714285714286,0.78797906122449,0.787955102040816
7000,1,0.06,bernoulli,37,213,0.763142857142857,0.677714285714286,0.720428571428571,0.794054081632653,0.79403012244898
7000,1,0.06,adaboost,37,204,0.763714285714286,0.661428571428571,0.712571428571429,0.790963755102041,0.790952163265306
7000,1,0.07,bernoulli,37,216,0.76,0.676,0.718,0.79753012244898,0.797514367346939
7000,1,0.07,adaboost,35,144,0.764285714285714,0.660857142857143,0.712571428571429,0.788466204081631,0.788431673469388
7000,1,0.08,bernoulli,37,227,0.757428571428571,0.684571428571429,0.721,0.800191755102041,0.800187836734694
7000,1,0.08,adaboost,34,118,0.759714285714286,0.658857142857143,0.709285714285714,0.787852040816327,0.787688734693878
7000,1,0.09,bernoulli,35,136,0.756857142857143,0.674285714285714,0.715571428571429,0.790981142857144,0.790958040816326
7000,1,0.09,adaboost,37,140,0.764,0.666,0.715,0.791269020408163,0.791252653061224
7000,1,0.1,bernoulli,35,111,0.753428571428571,0.663428571428571,0.708428571428571,0.790380897959184,0.790337959183673
7000,1,0.1,adaboost,37,119,0.760285714285714,0.661142857142857,0.710714285714286,0.788264938775509,0.78820293877551
7000,2,0.001,bernoulli,37,19428,0.768285714285714,0.687142857142857,0.727714285714286,0.813137224489797,0.813137224489796
7000,2,0.001,adaboost,37,14373,0.760857142857143,0.677714285714286,0.719285714285714,0.804952244897962,0.804952244897959
7000,2,0.01,bernoulli,37,1686,0.765428571428571,0.682571428571429,0.724,0.809847020408165,0.80984693877551
7000,2,0.01,adaboost,37,1736,0.766,0.68,0.723,0.808597836734692,0.808597632653061
7000,2,0.02,bernoulli,37,996,0.770857142857143,0.688,0.729428571428571,0.813374408163263,0.813374204081633
7000,2,0.02,adaboost,37,802,0.762,0.678,0.72,0.806486693877552,0.806486367346939
7000,2,0.03,bernoulli,37,649,0.767142857142857,0.686,0.726571428571429,0.811566081632654,0.811564979591837
7000,2,0.03,adaboost,37,533,0.765142857142857,0.676857142857143,0.721,0.806341714285716,0.806340489795918
7000,2,0.04,bernoulli,37,457,0.768285714285714,0.69,0.729142857142857,0.810722897959182,0.810721142857143
7000,2,0.04,adaboost,37,449,0.767428571428571,0.678857142857143,0.723142857142857,0.808370163265309,0.808368571428571
7000,2,0.05,bernoulli,37,376,0.773142857142857,0.680857142857143,0.727,0.811069306122454,0.811068
7000,2,0.05,adaboost,35,269,0.758857142857143,0.678571428571429,0.718714285714286,0.802062816326533,0.802060326530612
7000,2,0.06,bernoulli,36,306,0.770857142857143,0.682857142857143,0.726857142857143,0.811217632653065,0.811215836734694
7000,2,0.06,adaboost,37,259,0.758,0.681142857142857,0.719571428571429,0.804546000000002,0.804541959183673
7000,2,0.07,bernoulli,35,276,0.776571428571429,0.683428571428571,0.73,0.812236857142857,0.812234448979592
7000,2,0.07,adaboost,37,216,0.767142857142857,0.675714285714286,0.721428571428571,0.805534734693877,0.805527755102041
7000,2,0.08,bernoulli,35,143,0.761142857142857,0.678,0.719571428571429,0.800206897959186,0.800192979591837
7000,2,0.08,adaboost,35,190,0.763142857142857,0.675142857142857,0.719142857142857,0.804185551020408,0.804176489795918
7000,2,0.09,bernoulli,36,168,0.770571428571429,0.68,0.725285714285714,0.805111877551023,0.805099673469388
7000,2,0.09,adaboost,37,209,0.764571428571429,0.681714285714286,0.723142857142857,0.807515306122448,0.80751012244898
7000,2,0.1,bernoulli,36,154,0.763428571428571,0.683714285714286,0.723571428571429,0.806149102040817,0.806139020408163
7000,2,0.1,adaboost,36,139,0.771714285714286,0.675142857142857,0.723428571428571,0.801964489795918,0.801950530612245
7000,3,0.001,bernoulli,37,19886,0.768857142857143,0.689142857142857,0.729,0.812423551020406,0.812423510204082
7000,3,0.001,adaboost,37,17083,0.765142857142857,0.677714285714286,0.721428571428571,0.806486367346938,0.806486367346939
7000,3,0.01,bernoulli,37,1996,0.768857142857143,0.691428571428571,0.730142857142857,0.812612734693879,0.812612489795918
