"samplesize","run","ntree","nodesize","TPR","TNR","Accuracy","AUC","Concordance"
5000,2,100,40,0.724720222797874,0.705916984162662,0.7154,0.9588376,0.95761744
5000,2,100,50,0.707117182435593,0.721919722526855,0.7146,0.9587344,0.9574736
5000,2,100,60,0.707517248782582,0.723119936160668,0.7154,0.95925808,0.95812
5000,2,100,70,0.701516267018369,0.715118533696641,0.7084,0.95810368,0.95688544
5000,2,100,80,0.711917987047892,0.713118191081119,0.7126,0.95984256,0.95859952
5000,2,100,90,0.705916984162662,0.718319088537867,0.7122,0.95849888,0.95730448
5000,2,100,100,0.697915691784432,0.720319439473889,0.7092,0.95850728,0.95724864
5000,2,200,1,0.707117182435593,0.721919722526855,0.7146,0.95934224,0.95817872
5000,2,200,10,0.711117851665776,0.722319793610118,0.7168,0.95895512,0.95780448
5000,2,200,20,0.711117851665776,0.728720948351523,0.72,0.95831712,0.9570872
5000,2,200,30,0.705116852620739,0.723119936160668,0.7142,0.95710648,0.95588768
5000,2,200,40,0.705516918327698,0.718719158469055,0.7122,0.96019688,0.959004
5000,2,200,50,0.712318054930961,0.712318054930961,0.7124,0.95774928,0.9565016
5000,2,200,60,0.706317050125633,0.715518602603768,0.711,0.95940048,0.95822784
5000,2,200,70,0.706317050125633,0.72432015094656,0.7154,0.9591976,0.95796784
5000,2,200,80,0.713918327743306,0.710317716795686,0.7122,0.959754,0.9585264
5000,2,200,90,0.719519298715456,0.716718810093193,0.7182,0.95858328,0.9573808
5000,2,200,100,0.707117182435593,0.721119580744355,0.7142,0.958938,0.95776128
5000,2,300,1,0.704316721590839,0.713118191081119,0.7088,0.95880152,0.95760768
5000,2,300,10,0.710717784166728,0.717518949059514,0.7142,0.9582764,0.95704864
5000,2,300,20,0.705516918327698,0.723119936160668,0.7144,0.95970008,0.9585488
5000,2,300,30,0.705916984162662,0.720719510045118,0.7134,0.95979056,0.95864896
5000,2,300,40,0.705516918327698,0.723119936160668,0.7144,0.96047824,0.95933536
5000,2,300,50,0.710717784166728,0.71151791929283,0.7112,0.958364,0.95713744
5000,2,300,60,0.70671711621661,0.714718464917522,0.7108,0.95950992,0.95836048
5000,2,300,70,0.709517582437624,0.718319088537867,0.714,0.95990608,0.95873488
5000,2,300,80,0.711117851665776,0.71711887951235,0.7142,0.9589,0.95772192
