"samplesize","run","act_func","TPR","TNR","Accuracy","AUC","Concordance"
15000,1,Rectifier,0.545066666666667,0.845333333333333,0.6952,0.790938222222224,0.790938186666667
15000,1,Tanh,0.582933333333333,0.843733333333333,0.713333333333333,0.809183466666667,0.809183431111111
15000,1,Maxout,0.597066666666667,0.8396,0.718333333333333,0.811006257777775,0.811006222222222
15000,1,RectifierWithDropout,0.5848,0.822,0.7034,0.792147635555551,0.772881066666667
