"samplesize","run","ntree","nodesize","TPR","TNR","Accuracy","AUC","Concordance"
5000,1,400,90,0.71151791929283,0.711117851665776,0.7114,0.95771424,0.95653584
5000,1,400,100,0.715918671638902,0.70231639625619,0.7092,0.9576628,0.95643056
5000,1,500,1,0.713918327743306,0.70231639625619,0.7082,0.95607088,0.95479472
5000,1,500,10,0.71151791929283,0.71431839626641,0.713,0.95801904,0.95684112
5000,1,500,20,0.711117851665776,0.713518259348209,0.7124,0.9575904,0.9563616
5000,1,500,30,0.71431839626641,0.70831738186058,0.7114,0.95890264,0.957696
5000,1,500,40,0.722719864821389,0.712718122942036,0.7178,0.95606504,0.95481712
5000,1,500,50,0.71151791929283,0.708717448591588,0.7102,0.95775096,0.95654048
5000,1,500,60,0.703916656267898,0.71711887951235,0.7106,0.95728536,0.95604
5000,1,500,70,0.721119580744355,0.695915376690194,0.7086,0.95803624,0.95682096
5000,1,500,80,0.718719158469055,0.697915691784432,0.7084,0.95823848,0.95703664
5000,1,500,90,0.703916656267898,0.709517582437624,0.7068,0.95827248,0.95712288
5000,1,500,100,0.711917987047892,0.708717448591588,0.7104,0.95983592,0.958644
5000,1,600,1,0.712718122942036,0.707117182435593,0.71,0.95840752,0.95720016
5000,1,600,10,0.715918671638902,0.709917649552652,0.713,0.95839024,0.95719248
5000,1,600,20,0.715518602603768,0.710317716795686,0.713,0.957364,0.95611536
5000,1,600,30,0.713518259348209,0.708717448591588,0.7112,0.95781024,0.956592
5000,1,600,40,0.708717448591588,0.702716461067108,0.7058,0.95786936,0.95665888
5000,1,600,50,0.721919722526855,0.695515314055361,0.7088,0.95778048,0.95657088
5000,1,600,60,0.705916984162662,0.714718464917522,0.7104,0.95842928,0.95721392
5000,1,600,70,0.710317716795686,0.716318740802043,0.7134,0.95701688,0.95579808
5000,1,600,80,0.722319793610118,0.70231639625619,0.7124,0.9574416,0.9562712
5000,1,600,90,0.718319088537867,0.705916984162662,0.7122,0.95802672,0.95683376
5000,1,600,100,0.716718810093193,0.708717448591588,0.7128,0.95731608,0.95610336
5000,1,700,1,0.720319439473889,0.707517248782582,0.714,0.95848464,0.95730336
5000,1,700,10,0.72432015094656,0.705116852620739,0.7148,0.95825376,0.95704768
5000,1,700,20,0.715918671638902,0.709117515450603,0.7126,0.9573028,0.95608976
5000,1,700,30,0.71431839626641,0.716718810093193,0.7156,0.95782656,0.95660064
5000,1,700,40,0.721119580744355,0.698315755187294,0.7098,0.95732768,0.95610288
5000,1,700,50,0.71431839626641,0.709117515450603,0.7118,0.9582176,0.9570408
5000,1,700,60,0.714718464917522,0.706317050125633,0.7106,0.95779608,0.95654032
5000,1,700,70,0.713518259348209,0.700716138292569,0.7072,0.957986,0.95675904
5000,1,700,80,0.716718810093193,0.699515946163909,0.7082,0.95778416,0.95654352
5000,1,700,90,0.723520007627957,0.706317050125633,0.715,0.95994688,0.9587744
5000,1,700,100,0.720319439473889,0.699515946163909,0.71,0.95774744,0.95652064
5000,1,800,1,0.715518602603768,0.703516591072962,0.7096,0.95721504,0.95600832
5000,1,800,10,0.713918327743306,0.70831738186058,0.7112,0.95772368,0.95653792
5000,1,800,20,0.715918671638902,0.709117515450603,0.7126,0.95693112,0.95570272
5000,1,800,30,0.719519298715456,0.696315439453033,0.708,0.9587924,0.95758224
5000,1,800,40,0.707117182435593,0.715518602603768,0.7114,0.9584664,0.95722992
5000,1,800,50,0.718719158469055,0.709917649552652,0.7144,0.95749544,0.95630528
5000,1,800,60,0.721119580744355,0.707917315257578,0.7146,0.9577704,0.95657504
5000,1,800,70,0.719519298715456,0.700716138292569,0.7102,0.95830816,0.95709376
5000,1,800,80,0.716318740802043,0.702716461067108,0.7096,0.95675656,0.95551808
5000,1,800,90,0.715518602603768,0.701116202591466,0.7084,0.95858032,0.9573808
5000,1,800,100,0.711917987047892,0.705916984162662,0.709,0.95788712,0.95667184
5000,1,900,1,0.717518949059514,0.701516267018369,0.7096,0.95822928,0.95702736
5000,1,900,10,0.720719510045118,0.707917315257578,0.7144,0.95834168,0.95711408
5000,1,900,20,0.711117851665776,0.710717784166728,0.711,0.95736504,0.95618224
5000,1,900,30,0.71431839626641,0.707917315257578,0.7112,0.95842536,0.9572344
5000,1,900,40,0.713518259348209,0.70831738186058,0.711,0.95832624,0.95712688
5000,1,900,50,0.714718464917522,0.705916984162662,0.7104,0.95793176,0.95672544
5000,1,900,60,0.711117851665776,0.710317716795686,0.7108,0.95855072,0.9573416
